nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01  0.000000000E+00 -1.512432080E-02 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01  0.000000000E+00 -1.863758062E-02 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01  0.000000000E+00  1.255024848E-03 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01  0.000000000E+00 -1.819352508E-02 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01  0.000000000E+00 -2.092689427E-02 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01  0.000000000E+00 -2.547587056E-03 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01  0.000000000E+00  3.630112164E-03 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01  0.000000000E+00  5.783282200E-03 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01  0.000000000E+00 -2.533481141E-03 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01  0.000000000E+00 -6.587298956E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
        11 -3.027784194E-01  2.165189605E-02 -4.043283618E-01  0.000000000E+00  1.543198097E-02 -4.043283618E-01  2.165189605E-02 -3.027784194E-01 
        12  3.027784194E-01  2.165189605E-02 -4.043283618E-01  0.000000000E+00  1.213055772E-02 -4.043283618E-01  2.165189605E-02  3.027784194E-01 
        13 -3.036652253E-01 -2.544291496E-02 -4.034415559E-01  0.000000000E+00  2.248526926E-03 -4.034415559E-01 -2.544291496E-02 -3.036652253E-01 
        14  3.036652253E-01 -2.544291496E-02 -4.034415559E-01  0.000000000E+00  3.174132955E-03 -4.034415559E-01 -2.544291496E-02  3.036652253E-01 
        15 -3.046934446E-01  2.916181316E-02 -4.024133366E-01  0.000000000E+00  2.941939132E-02 -4.024133366E-01  2.916181316E-02 -3.046934446E-01 
        16  3.046934446E-01  2.916181316E-02 -4.024133366E-01  0.000000000E+00  1.931689125E-02 -4.024133366E-01  2.916181316E-02  3.046934446E-01 
        17 -3.053134140E-01  9.111903971E-03 -4.017933672E-01  5.884537149E-02  0.000000000E+00 -4.017933672E-01  9.111903971E-03 -3.053134140E-01 
        18 -3.058601627E-01 -3.279804903E-02 -4.012466185E-01  0.000000000E+00 -3.953004406E-03 -4.012466185E-01 -3.279804903E-02 -3.058601627E-01 
        19  3.058601627E-01 -3.279804903E-02 -4.012466185E-01  0.000000000E+00 -1.464825729E-02 -4.012466185E-01 -3.279804903E-02  3.058601627E-01 
        20  3.060982982E-01  9.222283513E-03 -4.010084830E-01  5.897572887E-02  0.000000000E+00 -4.010084830E-01  9.222283513E-03  3.060982982E-01 
        21 -3.064024522E-01  2.511073958E-03 -4.007043290E-01  6.295183516E-02  0.000000000E+00 -4.007043290E-01  2.511073958E-03 -3.064024522E-01 
        22 -3.068213511E-01 -4.636908532E-03 -4.002854300E-01  6.295003491E-02  0.000000000E+00 -4.002854300E-01 -4.636908532E-03 -3.068213511E-01 
        23  3.068213511E-01 -4.636908532E-03 -4.002854300E-01  6.277601450E-02  0.000000000E+00 -4.002854300E-01 -4.636908532E-03  3.068213511E-01 
        24  3.069737848E-01  2.212566567E-03 -4.001329964E-01  6.361645881E-02  0.000000000E+00 -4.001329964E-01  2.212566567E-03  3.069737848E-01 
