nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -1.850711129E-01 -1.996539108E-03 -4.704994123E-01  0.000000000E+00  3.249435264E-03 -4.704994123E-01 -1.996539108E-03 -1.850711129E-01 
         2  1.850711129E-01 -1.996539108E-03 -4.704994123E-01  0.000000000E+00 -2.005940500E-03 -4.704994123E-01 -1.996539108E-03  1.850711129E-01 
         3 -1.852551609E-01  5.983957916E-03 -4.703931522E-01  0.000000000E+00  4.266923138E-02 -4.703931522E-01  5.983957916E-03 -1.852551609E-01 
         4  1.852551609E-01  5.983957916E-03 -4.703931522E-01  0.000000000E+00  1.629640267E-02 -4.703931522E-01  5.983957916E-03  1.852551609E-01 
         5 -1.856227352E-01 -9.954414546E-03 -4.701809331E-01  0.000000000E+00  1.588127794E-02 -4.701809331E-01 -9.954414546E-03 -1.856227352E-01 
         6  1.856227352E-01 -9.954414546E-03 -4.701809331E-01  0.000000000E+00 -1.935243274E-02 -4.701809331E-01 -9.954414546E-03  1.856227352E-01 
         7 -1.861727938E-01  1.389665431E-02 -4.698633566E-01  0.000000000E+00  3.392383516E-02 -4.698633566E-01  1.389665431E-02 -1.861727938E-01 
         8  1.861727938E-01  1.389665431E-02 -4.698633566E-01  0.000000000E+00  1.161182073E-02 -4.698633566E-01  1.389665431E-02  1.861727938E-01 
         9 -1.869037776E-01 -1.779950249E-02 -4.694413229E-01  0.000000000E+00  2.329368480E-02 -4.694413229E-01 -1.779950249E-02 -1.869037776E-01 
        10  1.869037776E-01 -1.779950249E-02 -4.694413229E-01  0.000000000E+00  3.312644243E-02 -4.694413229E-01 -1.779950249E-02  1.869037776E-01 
        11 -1.878136144E-01  2.165189605E-02 -4.689160283E-01  0.000000000E+00  1.939271429E-02 -4.689160283E-01  2.165189605E-02 -1.878136144E-01 
        12  1.878136144E-01  2.165189605E-02 -4.689160283E-01  0.000000000E+00  1.585524840E-02 -4.689160283E-01  2.165189605E-02  1.878136144E-01 
        13 -1.888997254E-01 -2.544291496E-02 -4.682889619E-01  0.000000000E+00  1.268987863E-02 -4.682889619E-01 -2.544291496E-02 -1.888997254E-01 
        14  1.888997254E-01 -2.544291496E-02 -4.682889619E-01  0.000000000E+00  1.513598454E-02 -4.682889619E-01 -2.544291496E-02  1.888997254E-01 
        15 -1.901590317E-01  2.916181316E-02 -4.675619011E-01  0.000000000E+00  4.740999179E-02 -4.675619011E-01  2.916181316E-02 -1.901590317E-01 
        16  1.901590317E-01  2.916181316E-02 -4.675619011E-01  0.000000000E+00  8.615928976E-03 -4.675619011E-01  2.916181316E-02  1.901590317E-01 
        17  1.904366663E-01  9.426144955E-03 -4.674016086E-01  6.839802645E-02  0.000000000E+00 -4.674016086E-01  9.426144955E-03  1.904366663E-01 
        18 -1.910562639E-01  8.863670234E-03 -4.670438838E-01  7.676542941E-02  0.000000000E+00 -4.670438838E-01  8.863670234E-03 -1.910562639E-01 
        19 -1.915879637E-01 -3.279804903E-02 -4.667369068E-01  0.000000000E+00  3.170895149E-02 -4.667369068E-01 -3.279804903E-02 -1.915879637E-01 
        20  1.915879637E-01 -3.279804903E-02 -4.667369068E-01  0.000000000E+00 -1.584143311E-02 -4.667369068E-01 -3.279804903E-02  1.915879637E-01 
        21 -1.919425967E-01  2.779088526E-03 -4.665321593E-01  7.759322299E-02  0.000000000E+00 -4.665321593E-01  2.779088526E-03 -1.919425967E-01 
        22  1.919425967E-01  2.779088526E-03 -4.665321593E-01  7.604516557E-02  0.000000000E+00 -4.665321593E-01  2.779088526E-03  1.919425967E-01 
        23  1.921350013E-01  1.533292682E-02 -4.664210745E-01  7.083911366E-02  0.000000000E+00 -4.664210745E-01  1.533292682E-02  1.921350013E-01 
        24 -1.924921362E-01 -5.148731560E-03 -4.662148825E-01  7.837266133E-02  0.000000000E+00 -4.662148825E-01 -5.148731560E-03 -1.924921362E-01 
        25  1.924921362E-01 -5.148731560E-03 -4.662148825E-01  7.865181938E-02  0.000000000E+00 -4.662148825E-01 -5.148731560E-03  1.924921362E-01 
        26 -1.928475901E-01 -2.016498250E-02 -4.660096611E-01  7.428302272E-02  0.000000000E+00 -4.660096611E-01 -2.016498250E-02 -1.928475901E-01 
        27 -1.930416757E-01 -1.307655165E-02 -4.658976058E-01  7.736026467E-02  0.000000000E+00 -4.658976058E-01 -1.307655165E-02 -1.930416757E-01 
        28  1.930416757E-01 -1.307655165E-02 -4.658976058E-01  7.752812310E-02  0.000000000E+00 -4.658976058E-01 -1.307655165E-02  1.930416757E-01 
        29 -1.931824710E-01  3.634131527E-02 -4.658163176E-01  0.000000000E+00  4.293029011E-02 -4.658163176E-01  3.634131527E-02 -1.931824710E-01 
        30  1.931824710E-01  3.634131527E-02 -4.658163176E-01  0.000000000E+00 -6.850417912E-02 -4.658163176E-01  3.634131527E-02  1.931824710E-01 
        31  1.931977901E-01 -2.091867678E-02 -4.658074731E-01  7.268790217E-02  0.000000000E+00 -4.658074731E-01 -2.091867678E-02  1.931977901E-01 
        32 -1.936508444E-01  1.453803624E-02 -4.655459020E-01  7.965857515E-02  0.000000000E+00 -4.655459020E-01  1.453803624E-02 -1.936508444E-01 
        33  1.942968905E-01 -2.716563391E-02 -4.651729071E-01  6.850090957E-02  0.000000000E+00 -4.651729071E-01 -2.716563391E-02  1.942968905E-01 
        34 -1.949380337E-01 -3.978156811E-02 -4.648027429E-01  0.000000000E+00  1.160936299E-02 -4.648027429E-01 -3.978156811E-02 -1.949380337E-01 
        35  1.949380337E-01 -3.978156811E-02 -4.648027429E-01  0.000000000E+00  5.347416495E-03 -4.648027429E-01 -3.978156811E-02  1.949380337E-01 
        36  1.957051474E-01  2.167332072E-02 -4.643598496E-01  8.020254863E-02  0.000000000E+00 -4.643598496E-01  2.167332072E-02  1.957051474E-01 
        37 -1.958513353E-01 -2.617842504E-02 -4.642754480E-01  7.862724933E-02  0.000000000E+00 -4.642754480E-01 -2.617842504E-02 -1.958513353E-01 
        38  1.965730904E-01  7.943479823E-03 -4.638587425E-01  8.809383642E-02  0.000000000E+00 -4.638587425E-01  7.943479823E-03  1.965730904E-01 
